,drawings,answers,confidence,num_incorrect,time,strategy,overall_confidence,difficulty,familiarity,age,gender,Finished,prolific_id,StartDate,EndDate,correct_answers,deltas,accuracy
0,"[['g2_l75_a', 'g2_l40_c'], ['g1_l80_a', 'g1_l45_c'], ['g4_l40_c', 'g4_l75_b'], ['g1_l60_c', 'g1_l65_a'], ['g2_l80_a', 'g2_l40_c'], ['g1_l45_c', 'g1_l45_a'], ['g1_l65_b', 'g1_l50_a'], ['g2_l60_a', 'g2_l80_c'], ['g5_l50_c', 'g5_l80_b'], ['g4_l75_b', 'g4_l50_a'], ['g5_l40_a', 'g5_l40_c'], ['g4_l75_c', 'g4_l80_b'], ['g4_l75_a', 'g4_l55_b'], ['g2_l55_b', 'g2_l40_c'], ['g5_l45_a', 'g5_l60_c'], ['g2_l45_b', 'g2_l75_c'], ['g1_l50_c', 'g1_l75_a'], ['g3_l80_a', 'g3_l40_c'], ['g3_l40_c', 'g3_l70_b'], ['g3_l55_a', 'g3_l75_c'], ['g5_l80_b', 'g5_l45_c'], ['g2_l70_a', 'g2_l80_c'], ['g4_l40_b', 'g4_l80_c'], ['g3_l50_b', 'g3_l50_c'], ['g1_l70_a', 'g1_l60_b'], ['g5_l55_b', 'g5_l45_a'], ['g4_l45_a', 'g4_l45_c'], ['g3_l70_b', 'g3_l80_c'], ['g3_l45_b', 'g3_l80_a'], ['g1_l55_a', 'g1_l75_b'], ['g1_l80_c', 'g1_l40_b'], ['g5_l80_b', 'g5_l40_c'], ['g1_l45_c', 'g1_l75_b'], ['g5_l40_b', 'g5_l65_c'], ['g5_l70_a', 'g5_l65_b'], ['g4_l55_b', 'g4_l65_a'], ['g4_l50_a', 'g4_l80_c'], ['g3_l55_c', 'g3_l70_b'], ['g2_l75_c', 'g2_l75_b'], ['g3_l50_c', 'g3_l75_b'], ['g2_l60_c', 'g2_l55_b'], ['g3_l60_b', 'g3_l55_a'], ['g2_l70_a', 'g2_l45_b'], ['g5_l60_b', 'g5_l80_a'], ['g4_l40_a', 'g4_l55_c']]","[1, 1, 3, 3, 1, 1, 1, 3, 1, 1, 3, 3, 1, 3, 3, 1, 3, 1, 3, 3, 1, 3, 3, 2, 2, 2, 2, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 2]","[2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2]",3,"[7.476, 3.632, 3.742, 3.635, 6.245, 3.488, 6.229, 5.103, 3.144, 3.086, 4.803, 4.97, 3.112, 5.784, 3.33, 4.4, 4.279, 3.757, 3.101, 3.103, 3.604, 3.258, 2.838, 4.13, 3.828, 5.975, 3.715, 3.113, 3.356, 3.02, 4.041, 2.767, 2.458, 5.151, 3.558, 3.126, 2.985, 2.948, 3.159, 2.58, 2.789, 3.276, 5.761, 2.529, 3.31]",If they were more fuzzy I said they had more stress,3,2,4,3,1,1,5595204cfdf99b075818cb41,2024-05-28 16:26:02,2024-05-28 16:35:20,"[1, 1, 3, 3, 1, 2, 1, 3, 3, 1, 2, 3, 1, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 2, 1, 1, 2, 3, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 2, 3, 1, 1, 1, 3, 3]","[35, 35, 35, 5, 40, 0, 15, 20, 30, 25, 0, 5, 20, 15, 15, 30, 25, 40, 30, 20, 35, 10, 40, 0, 10, 10, 0, 10, 35, 20, 40, 40, 30, 25, 5, 10, 30, 15, 0, 25, 5, 5, 25, 20, 15]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0]"
1,"[['g3_l55_a', 'g3_l45_b'], ['g4_l45_a', 'g4_l75_c'], ['g2_l60_b', 'g2_l60_c'], ['g2_l80_a', 'g2_l65_b'], ['g5_l70_b', 'g5_l75_c'], ['g3_l65_a', 'g3_l65_b'], ['g5_l40_c', 'g5_l65_b'], ['g4_l70_b', 'g4_l80_a'], ['g4_l50_c', 'g4_l55_b'], ['g1_l70_a', 'g1_l50_b'], ['g4_l80_a', 'g4_l55_c'], ['g3_l60_b', 'g3_l80_c'], ['g3_l45_c', 'g3_l75_b'], ['g4_l80_a', 'g4_l60_b'], ['g2_l80_a', 'g2_l50_c'], ['g1_l80_c', 'g1_l55_a'], ['g4_l70_a', 'g4_l70_c'], ['g2_l45_c', 'g2_l70_b'], ['g3_l60_b', 'g3_l75_c'], ['g1_l80_c', 'g1_l50_a'], ['g1_l40_c', 'g1_l40_b'], ['g5_l55_b', 'g5_l55_a'], ['g3_l65_a', 'g3_l60_c'], ['g1_l45_c', 'g1_l55_b'], ['g5_l40_c', 'g5_l75_b'], ['g2_l65_a', 'g2_l55_b'], ['g2_l80_b', 'g2_l45_c'], ['g1_l75_a', 'g1_l70_b'], ['g5_l80_a', 'g5_l40_b'], ['g3_l50_a', 'g3_l75_c'], ['g2_l60_c', 'g2_l40_b'], ['g2_l60_b', 'g2_l65_a'], ['g4_l80_b', 'g4_l45_a'], ['g2_l40_a', 'g2_l80_b'], ['g4_l80_a', 'g4_l65_b'], ['g1_l80_a', 'g1_l40_b'], ['g5_l50_b', 'g5_l70_a'], ['g1_l75_c', 'g1_l40_b'], ['g4_l80_a', 'g4_l40_c'], ['g1_l65_c', 'g1_l80_b'], ['g3_l40_b', 'g3_l80_a'], ['g5_l40_c', 'g5_l70_b'], ['g3_l75_c', 'g3_l40_b'], ['g5_l50_a', 'g5_l65_c'], ['g5_l70_b', 'g5_l60_a']]","[1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 2, 3, 2, 2, 2, 2, 3, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 1, 3, 3, 1, 3, 3]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,"[7.273, 3.28, 5.227, 4.061, 3.293, 6.663, 5.588, 3.234, 4.446, 3.978, 4.441, 7.356, 4.346, 6.193, 4.2, 4.871, 5.623, 4.956, 6.935, 7.003, 5.944, 7.669, 3.475, 6.96, 4.833, 5.608, 3.912, 10.73, 4.08, 5.267, 14.54, 4.575, 2.539, 4.226, 3.518, 4.003, 3.861, 4.038, 3.578, 9.217, 2.877, 12.522, 3.276, 3.988, 3.262]",looked at the smallest path between 2 points and compared it to the rest of the paths,2,4,4,1,2,1,646b67a4764f1360066bd235,2024-05-28 16:33:01,2024-05-28 16:42:14,"[1, 3, 2, 1, 3, 2, 3, 3, 3, 1, 1, 3, 3, 1, 1, 1, 2, 3, 3, 1, 2, 2, 1, 3, 3, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 3, 3, 1, 3, 1]","[10, 30, 0, 15, 5, 0, 25, 10, 5, 20, 25, 20, 30, 20, 30, 25, 0, 25, 15, 30, 0, 0, 5, 10, 35, 10, 35, 5, 40, 25, 20, 5, 35, 40, 15, 40, 20, 35, 40, 15, 40, 30, 35, 15, 10]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
2,"[['g2_l70_a', 'g2_l40_b'], ['g1_l50_b', 'g1_l45_c'], ['g4_l80_a', 'g4_l40_b'], ['g5_l75_c', 'g5_l45_b'], ['g4_l65_a', 'g4_l60_b'], ['g5_l65_a', 'g5_l40_c'], ['g2_l40_c', 'g2_l65_a'], ['g5_l65_a', 'g5_l75_c'], ['g3_l45_b', 'g3_l40_c'], ['g3_l60_c', 'g3_l80_a'], ['g2_l65_c', 'g2_l80_a'], ['g2_l45_b', 'g2_l40_c'], ['g1_l45_b', 'g1_l45_a'], ['g5_l40_c', 'g5_l75_a'], ['g5_l45_b', 'g5_l45_a'], ['g3_l40_c', 'g3_l80_b'], ['g2_l55_b', 'g2_l75_c'], ['g5_l40_c', 'g5_l55_a'], ['g3_l50_c', 'g3_l50_a'], ['g1_l60_a', 'g1_l80_c'], ['g2_l50_c', 'g2_l40_b'], ['g2_l40_b', 'g2_l75_c'], ['g1_l40_c', 'g1_l70_b'], ['g4_l80_a', 'g4_l60_c'], ['g1_l80_b', 'g1_l45_a'], ['g4_l45_a', 'g4_l60_c'], ['g2_l40_c', 'g2_l80_b'], ['g3_l45_c', 'g3_l80_b'], ['g1_l70_a', 'g1_l45_b'], ['g3_l50_b', 'g3_l80_c'], ['g1_l80_b', 'g1_l40_a'], ['g5_l40_c', 'g5_l80_b'], ['g2_l50_a', 'g2_l50_b'], ['g1_l70_c', 'g1_l55_b'], ['g4_l75_b', 'g4_l65_c'], ['g3_l80_c', 'g3_l55_b'], ['g3_l60_c', 'g3_l70_b'], ['g5_l55_a', 'g5_l75_c'], ['g4_l80_c', 'g4_l50_a'], ['g5_l70_c', 'g5_l75_b'], ['g1_l70_b', 'g1_l60_c'], ['g4_l55_b', 'g4_l55_c'], ['g4_l75_c', 'g4_l50_b'], ['g4_l40_c', 'g4_l75_a'], ['g3_l50_c', 'g3_l65_a']]","[1, 1, 1, 1, 2, 1, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 2, 1, 2, 3, 1, 2, 3, 1, 1, 2, 3, 3, 1, 3, 1, 3, 3, 1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 3, 3]","[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1,"[5.424, 5.753, 4.519, 5.216, 16.341, 5.69, 10.034, 6.774, 11.85, 22.68, 12.842, 10.676, 7.148, 8.686, 6.067, 5.684, 10.707, 9.213, 8.118, 5.747, 5.931, 9.152, 6.17, 4.639, 7.662, 14.023, 4.691, 7.172, 12.194, 5.599, 6.941, 4.109, 5.37, 10.377, 7.616, 4.219, 5.688, 5.782, 4.653, 5.365, 4.695, 6.775, 4.849, 5.494, 10.325]",I was looking at the distance between the dots on both diagrams,2,2,4,2,1,1,5ee7600156288d02364244f9,2024-05-28 16:29:14,2024-05-28 16:42:17,"[1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 3, 1, 2, 3, 2, 3, 3, 3, 2, 3, 1, 3, 3, 1, 1, 3, 3, 3, 1, 3, 1, 3, 2, 1, 1, 1, 3, 3, 1, 3, 1, 2, 1, 3, 3]","[30, 5, 40, 30, 5, 25, 25, 10, 5, 20, 15, 5, 0, 35, 0, 40, 20, 15, 0, 20, 10, 35, 30, 20, 35, 15, 40, 35, 25, 30, 40, 40, 0, 15, 10, 25, 10, 20, 30, 5, 10, 0, 25, 35, 15]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
3,"[['g5_l45_b', 'g5_l65_c'], ['g1_l75_b', 'g1_l75_a'], ['g2_l40_b', 'g2_l60_a'], ['g1_l45_a', 'g1_l55_b'], ['g3_l80_a', 'g3_l65_c'], ['g4_l80_a', 'g4_l70_c'], ['g2_l75_b', 'g2_l40_a'], ['g3_l55_c', 'g3_l65_b'], ['g1_l75_b', 'g1_l80_a'], ['g2_l45_c', 'g2_l75_b'], ['g3_l45_c', 'g3_l45_a'], ['g5_l70_a', 'g5_l60_c'], ['g3_l70_a', 'g3_l45_c'], ['g4_l40_a', 'g4_l80_b'], ['g5_l80_a', 'g5_l45_c'], ['g3_l75_b', 'g3_l40_a'], ['g5_l80_b', 'g5_l40_c'], ['g5_l65_a', 'g5_l40_b'], ['g2_l55_a', 'g2_l45_c'], ['g4_l40_a', 'g4_l60_c'], ['g4_l55_c', 'g4_l55_a'], ['g3_l75_b', 'g3_l80_a'], ['g1_l80_c', 'g1_l40_b'], ['g1_l55_a', 'g1_l75_c'], ['g3_l45_a', 'g3_l65_b'], ['g5_l40_c', 'g5_l70_b'], ['g1_l75_b', 'g1_l60_c'], ['g3_l40_a', 'g3_l80_b'], ['g5_l45_b', 'g5_l50_c'], ['g4_l50_c', 'g4_l45_a'], ['g1_l80_c', 'g1_l45_b'], ['g1_l45_c', 'g1_l75_a'], ['g3_l40_a', 'g3_l70_b'], ['g2_l45_c', 'g2_l40_a'], ['g2_l40_b', 'g2_l65_a'], ['g2_l40_b', 'g2_l55_c'], ['g4_l40_a', 'g4_l75_b'], ['g2_l65_a', 'g2_l65_b'], ['g2_l40_a', 'g2_l80_b'], ['g4_l65_c', 'g4_l80_a'], ['g1_l45_a', 'g1_l70_b'], ['g5_l50_a', 'g5_l50_b'], ['g4_l80_b', 'g4_l55_c'], ['g5_l50_b', 'g5_l65_a'], ['g4_l45_c', 'g4_l75_b']]","[2, 2, 2, 2, 2, 3, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 2, 2, 1, 2, 2, 1, 2, 3, 1, 2, 1, 3, 2, 1, 3, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 1, 3, 3]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,"[13.968, 3.366, 16.769, 3.127, 3.874, 7.154, 22.625, 5.752, 3.807, 4.864, 4.882, 6.231, 7.384, 7.101, 2.828, 13.707, 11.034, 2.585, 23.71, 9.48, 3.09, 2.986, 5.177, 11.687, 7.656, 10.075, 5.42, 5.199, 12.733, 7.621, 6.289, 4.01, 3.932, 4.001, 3.999, 3.379, 3.721, 12.663, 6.612, 3.687, 3.683, 4.126, 7.086, 6.038, 17.582]",Anything that looked congested or compact I found stressful to look at where as when it was more spaced with no sudden lines pointing out it looked much more relaxed.,3,2,4,1,2,1,664487aaf1e9ffa68a8516a9,2024-05-28 16:30:53,2024-05-28 16:42:33,"[3, 2, 3, 3, 1, 1, 1, 3, 3, 3, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 3, 1, 3, 3, 3, 1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 2, 3, 3, 3, 2, 1, 3, 3]","[20, 0, 20, 10, 15, 10, 35, 10, 5, 30, 0, 10, 25, 40, 35, 35, 40, 25, 10, 20, 0, 5, 40, 20, 20, 30, 15, 40, 5, 5, 35, 30, 30, 5, 25, 15, 35, 0, 40, 15, 25, 0, 25, 15, 30]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
4,"[['g3_l65_b', 'g3_l75_a'], ['g3_l75_b', 'g3_l40_c'], ['g3_l60_b', 'g3_l60_a'], ['g1_l60_b', 'g1_l60_a'], ['g2_l45_c', 'g2_l45_a'], ['g3_l45_c', 'g3_l40_a'], ['g4_l80_b', 'g4_l40_c'], ['g4_l40_b', 'g4_l70_c'], ['g2_l45_b', 'g2_l55_c'], ['g2_l40_b', 'g2_l75_c'], ['g4_l60_a', 'g4_l45_b'], ['g1_l55_b', 'g1_l50_a'], ['g5_l65_a', 'g5_l75_c'], ['g5_l45_b', 'g5_l45_c'], ['g2_l80_a', 'g2_l40_b'], ['g5_l75_b', 'g5_l70_a'], ['g1_l45_c', 'g1_l75_b'], ['g5_l50_b', 'g5_l75_c'], ['g5_l40_c', 'g5_l75_b'], ['g2_l75_a', 'g2_l60_c'], ['g2_l80_c', 'g2_l55_b'], ['g3_l80_b', 'g3_l40_c'], ['g1_l45_a', 'g1_l70_b'], ['g3_l50_c', 'g3_l80_b'], ['g2_l70_c', 'g2_l65_b'], ['g4_l45_a', 'g4_l55_c'], ['g1_l45_b', 'g1_l80_c'], ['g5_l50_c', 'g5_l80_a'], ['g4_l45_b', 'g4_l80_c'], ['g1_l60_c', 'g1_l75_b'], ['g5_l50_b', 'g5_l70_a'], ['g1_l70_c', 'g1_l80_a'], ['g3_l75_b', 'g3_l50_a'], ['g4_l55_c', 'g4_l75_b'], ['g2_l70_b', 'g2_l50_a'], ['g4_l45_b', 'g4_l45_a'], ['g5_l75_b', 'g5_l60_a'], ['g2_l75_a', 'g2_l45_b'], ['g1_l40_a', 'g1_l80_c'], ['g4_l65_c', 'g4_l40_a'], ['g5_l80_c', 'g5_l40_a'], ['g3_l55_b', 'g3_l75_c'], ['g1_l75_c', 'g1_l55_a'], ['g4_l70_a', 'g4_l65_b'], ['g3_l40_a', 'g3_l55_b']]","[3, 1, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 1, 2, 3, 3, 3, 3, 3, 3, 1, 3, 1, 2, 1, 1, 3, 1, 1, 3, 1, 2, 3]","[2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2]",1,"[9.414, 3.719, 18.858, 4.333, 10.212, 4.019, 4.91, 12.887, 4.271, 3.585, 9.964, 10.213, 3.888, 11.758, 4.035, 12.293, 2.85, 3.14, 3.532, 3.909, 3.766, 4.569, 4.885, 3.365, 7.332, 12.933, 3.676, 5.604, 2.645, 4.404, 5.149, 10.606, 3.539, 6.151, 4.908, 18.615, 4.118, 3.072, 4.754, 4.149, 3.03, 4.102, 3.626, 25.398, 4.639]","I tried to look at the sharpness of the angles, if the angles were generally sharper in one image I decided that had more stress. I also looked at how much crossover there was between the lines and if it looked like they were crossing over a lot they seemed like they had more stress to me",3,2,3,2,1,1,65b81d01aef0ff58ba560698,2024-05-28 16:31:30,2024-05-28 16:43:53,"[3, 1, 2, 2, 2, 1, 1, 3, 3, 3, 1, 1, 3, 2, 1, 1, 3, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 3]","[10, 35, 0, 0, 0, 5, 40, 30, 10, 35, 15, 5, 10, 0, 40, 5, 30, 25, 35, 15, 25, 40, 25, 30, 5, 10, 35, 30, 35, 15, 20, 10, 25, 20, 20, 0, 15, 30, 40, 25, 40, 20, 20, 5, 15]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
5,"[['g5_l55_b', 'g5_l70_c'], ['g2_l80_b', 'g2_l40_a'], ['g2_l60_b', 'g2_l65_c'], ['g4_l40_a', 'g4_l55_c'], ['g2_l40_a', 'g2_l65_b'], ['g4_l45_a', 'g4_l75_b'], ['g3_l70_b', 'g3_l40_c'], ['g5_l75_b', 'g5_l75_a'], ['g2_l60_c', 'g2_l45_b'], ['g2_l75_c', 'g2_l55_a'], ['g4_l45_a', 'g4_l80_b'], ['g3_l65_c', 'g3_l45_a'], ['g1_l75_c', 'g1_l45_b'], ['g4_l55_b', 'g4_l55_c'], ['g4_l50_b', 'g4_l60_a'], ['g5_l40_c', 'g5_l60_a'], ['g3_l75_b', 'g3_l75_a'], ['g4_l65_a', 'g4_l40_b'], ['g5_l40_c', 'g5_l80_b'], ['g5_l55_c', 'g5_l80_a'], ['g5_l75_c', 'g5_l45_b'], ['g5_l60_b', 'g5_l55_a'], ['g5_l80_b', 'g5_l45_c'], ['g1_l65_b', 'g1_l65_a'], ['g2_l70_b', 'g2_l60_a'], ['g3_l75_a', 'g3_l65_c'], ['g1_l70_c', 'g1_l80_b'], ['g3_l80_a', 'g3_l45_b'], ['g1_l75_c', 'g1_l80_a'], ['g2_l60_c', 'g2_l60_b'], ['g3_l80_a', 'g3_l40_c'], ['g3_l60_c', 'g3_l65_a'], ['g2_l70_b', 'g2_l40_c'], ['g1_l80_c', 'g1_l45_b'], ['g1_l55_b', 'g1_l80_a'], ['g3_l75_c', 'g3_l60_a'], ['g1_l70_a', 'g1_l50_c'], ['g4_l80_b', 'g4_l40_c'], ['g5_l45_b', 'g5_l55_c'], ['g4_l65_b', 'g4_l60_a'], ['g2_l75_c', 'g2_l40_b'], ['g3_l70_c', 'g3_l45_a'], ['g4_l70_c', 'g4_l50_b'], ['g1_l65_c', 'g1_l50_a'], ['g1_l40_c', 'g1_l80_b']]","[2, 1, 3, 3, 3, 3, 1, 2, 1, 1, 3, 1, 1, 2, 3, 1, 3, 1, 3, 3, 1, 1, 1, 3, 2, 2, 3, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 3, 2, 1, 1, 1, 1, 3]","[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4,"[13.385, 5.106, 9.827, 8.852, 6.073, 13.822, 10.656, 6.959, 6.565, 8.528, 5.207, 6.776, 6.755, 10.152, 10.055, 7.656, 6.044, 7.377, 10.638, 10.266, 7.549, 7.365, 9.624, 7.445, 9.603, 10.523, 9.655, 4.759, 4.489, 8.508, 3.734, 4.784, 14.409, 4.4, 5.58, 8.813, 5.926, 3.987, 4.967, 7.053, 4.272, 4.744, 7.123, 4.086, 2.718]",to see which drawing had the most incinsitancies in spacing one path,2,2,4,5,2,1,5e93fa7d2654107440e3a663,2024-05-28 16:31:23,2024-05-28 16:43:56,"[3, 1, 3, 3, 3, 3, 1, 2, 1, 1, 3, 1, 1, 2, 3, 3, 2, 1, 3, 3, 1, 1, 1, 2, 1, 1, 3, 1, 3, 2, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3]","[15, 40, 5, 15, 25, 30, 30, 0, 15, 20, 35, 20, 30, 0, 10, 20, 0, 25, 40, 25, 30, 5, 35, 0, 10, 10, 10, 35, 5, 0, 40, 5, 30, 35, 25, 15, 20, 40, 10, 5, 35, 25, 20, 15, 40]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
6,"[['g2_l40_c', 'g2_l75_b'], ['g1_l45_b', 'g1_l40_c'], ['g3_l80_a', 'g3_l40_b'], ['g3_l65_a', 'g3_l75_c'], ['g5_l50_b', 'g5_l55_a'], ['g1_l40_c', 'g1_l40_b'], ['g2_l80_a', 'g2_l55_b'], ['g3_l50_b', 'g3_l65_c'], ['g2_l80_a', 'g2_l40_b'], ['g4_l75_a', 'g4_l50_b'], ['g3_l75_b', 'g3_l55_a'], ['g4_l60_c', 'g4_l45_b'], ['g1_l80_c', 'g1_l50_a'], ['g3_l75_b', 'g3_l40_c'], ['g5_l80_a', 'g5_l70_b'], ['g3_l80_b', 'g3_l50_c'], ['g5_l80_b', 'g5_l40_a'], ['g2_l45_b', 'g2_l65_c'], ['g2_l40_a', 'g2_l40_c'], ['g5_l40_b', 'g5_l70_a'], ['g3_l75_b', 'g3_l70_c'], ['g1_l80_c', 'g1_l45_b'], ['g1_l60_c', 'g1_l45_b'], ['g4_l50_a', 'g4_l80_b'], ['g3_l75_c', 'g3_l75_b'], ['g2_l55_a', 'g2_l40_b'], ['g5_l75_b', 'g5_l75_c'], ['g4_l40_b', 'g4_l80_a'], ['g1_l80_c', 'g1_l40_b'], ['g4_l80_c', 'g4_l45_b'], ['g2_l75_b', 'g2_l80_c'], ['g2_l40_a', 'g2_l70_c'], ['g5_l50_a', 'g5_l70_b'], ['g5_l55_b', 'g5_l40_a'], ['g5_l80_b', 'g5_l45_a'], ['g5_l70_c', 'g5_l45_b'], ['g4_l70_a', 'g4_l75_c'], ['g4_l50_c', 'g4_l50_b'], ['g1_l80_c', 'g1_l60_b'], ['g1_l75_a', 'g1_l50_c'], ['g4_l50_c', 'g4_l40_b'], ['g2_l70_c', 'g2_l80_b'], ['g1_l50_c', 'g1_l60_a'], ['g3_l40_c', 'g3_l65_b'], ['g4_l65_b', 'g4_l45_c']]","[3, 3, 2, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 3, 1, 3, 1, 2, 2, 3, 2, 1, 3, 2, 3, 2, 2, 3]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 2, 1]",4,"[8.847, 6.529, 8.707, 8.863, 8.466, 13.082, 4.1, 5.795, 4.001, 5.984, 7.035, 6.108, 3.398, 7.064, 5.246, 5.454, 3.621, 6.647, 4.355, 5.407, 5.619, 3.966, 5.417, 6.501, 4.7, 4.191, 4.888, 4.376, 3.699, 4.877, 6.937, 3.353, 3.597, 3.607, 3.827, 6.509, 5.963, 2.989, 4.403, 5.885, 3.398, 3.911, 4.36, 4.463, 4.06]",complexity of the drawings,3,2,4,6,1,1,59c63ec50aaf750001213c37,2024-05-28 16:34:31,2024-05-28 16:45:10,"[3, 1, 1, 3, 3, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 3, 2, 1, 2, 3, 1, 1, 3, 3, 3, 1, 1, 1, 3, 2, 1, 1, 1, 3, 3, 3, 1]","[35, 5, 40, 10, 5, 0, 25, 15, 40, 25, 20, 15, 30, 35, 10, 30, 40, 20, 0, 30, 5, 35, 15, 30, 0, 15, 0, 40, 40, 35, 5, 30, 20, 15, 35, 25, 5, 0, 20, 25, 10, 10, 10, 25, 20]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]"
