,drawings,answers,confidence,num_incorrect,time,strategy,overall_confidence,difficulty,familiarity,age,gender,Finished,prolific_id,StartDate,EndDate,correct_answers,deltas,accuracy
0,"[['g3_l70_b', 'g3_l60_a'], ['g4_l40_b', 'g4_l75_c'], ['g1_l80_b', 'g1_l55_c'], ['g5_l60_b', 'g5_l75_c'], ['g4_l80_c', 'g4_l40_a'], ['g4_l40_b', 'g4_l55_a'], ['g2_l70_c', 'g2_l80_a'], ['g1_l45_c', 'g1_l75_b'], ['g4_l40_b', 'g4_l45_a'], ['g5_l65_b', 'g5_l60_a'], ['g3_l40_c', 'g3_l75_a'], ['g3_l60_a', 'g3_l45_c'], ['g5_l40_a', 'g5_l80_b'], ['g2_l80_a', 'g2_l55_c'], ['g1_l60_a', 'g1_l60_b'], ['g1_l40_a', 'g1_l50_c'], ['g2_l80_c', 'g2_l40_b'], ['g2_l75_a', 'g2_l75_b'], ['g3_l75_a', 'g3_l45_b'], ['g5_l75_b', 'g5_l40_c'], ['g2_l60_b', 'g2_l45_c'], ['g5_l75_b', 'g5_l75_c'], ['g5_l70_a', 'g5_l45_b'], ['g4_l70_b', 'g4_l40_a'], ['g1_l50_c', 'g1_l45_b'], ['g1_l80_a', 'g1_l40_c'], ['g1_l55_c', 'g1_l75_b'], ['g1_l40_b', 'g1_l75_a'], ['g3_l70_b', 'g3_l45_a'], ['g5_l80_b', 'g5_l60_a'], ['g2_l45_b', 'g2_l80_c'], ['g2_l45_a', 'g2_l75_c'], ['g3_l40_a', 'g3_l60_c'], ['g2_l40_a', 'g2_l45_b'], ['g4_l60_a', 'g4_l50_b'], ['g4_l40_b', 'g4_l60_a'], ['g2_l60_a', 'g2_l40_c'], ['g4_l75_b', 'g4_l50_c'], ['g5_l55_b', 'g5_l45_c'], ['g3_l40_c', 'g3_l80_a'], ['g1_l55_b', 'g1_l40_c'], ['g4_l75_a', 'g4_l75_b'], ['g3_l50_b', 'g3_l50_a'], ['g5_l80_c', 'g5_l50_a'], ['g3_l55_c', 'g3_l50_a']]","[3, 3, 1, 1, 1, 3, 3, 3, 3, 2, 3, 1, 3, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 2]","[2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2]",1,"[5.062, 3.115, 11.56, 6.574, 2.575, 3.409, 4.755, 3.579, 5.284, 3.108, 3.542, 3.841, 2.864, 10.67, 6.198, 4.614, 4.313, 4.713, 3.519, 3.293, 7.497, 3.224, 3.04, 2.995, 3.647, 5.116, 4.235, 2.825, 4.092, 6.898, 5.729, 4.472, 3.621, 6.804, 7.117, 3.001, 11.863, 11.5, 6.242, 3.625, 10.051, 6.914, 6.178, 2.934, 12.103]",Look for how may really long or short lines there were that stood out,2,2,3,1,3,1,66152b293d441cd5e6dbee20,2024-05-27 13:52:33,2024-05-27 14:03:16,"[1, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 1, 3, 1, 2, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 1, 1, 1, 3, 1, 2, 2, 1, 1]","[10, 35, 25, 15, 40, 15, 10, 30, 5, 5, 35, 15, 40, 25, 0, 10, 40, 0, 30, 35, 15, 0, 25, 30, 5, 40, 20, 35, 25, 20, 35, 30, 20, 5, 10, 20, 20, 25, 10, 40, 15, 0, 0, 30, 5]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]"
1,"[['g3_l45_b', 'g3_l45_c'], ['g2_l80_b', 'g2_l80_a'], ['g2_l75_c', 'g2_l50_a'], ['g4_l50_b', 'g4_l55_c'], ['g1_l40_c', 'g1_l80_a'], ['g2_l50_a', 'g2_l80_c'], ['g4_l65_c', 'g4_l65_a'], ['g1_l70_a', 'g1_l65_c'], ['g3_l75_b', 'g3_l65_a'], ['g3_l65_c', 'g3_l50_a'], ['g3_l45_c', 'g3_l50_b'], ['g4_l45_b', 'g4_l60_a'], ['g5_l50_b', 'g5_l80_c'], ['g1_l75_a', 'g1_l75_b'], ['g1_l65_c', 'g1_l45_a'], ['g5_l75_a', 'g5_l65_b'], ['g5_l80_c', 'g5_l45_b'], ['g2_l45_c', 'g2_l65_a'], ['g2_l80_a', 'g2_l45_c'], ['g4_l50_b', 'g4_l70_a'], ['g2_l40_c', 'g2_l55_b'], ['g2_l40_a', 'g2_l80_b'], ['g1_l75_b', 'g1_l45_c'], ['g3_l55_b', 'g3_l75_a'], ['g5_l40_c', 'g5_l60_b'], ['g1_l60_b', 'g1_l70_a'], ['g2_l50_c', 'g2_l40_b'], ['g5_l70_b', 'g5_l45_a'], ['g5_l65_c', 'g5_l65_a'], ['g2_l45_b', 'g2_l50_a'], ['g5_l80_a', 'g5_l40_b'], ['g3_l75_a', 'g3_l45_c'], ['g3_l40_a', 'g3_l65_b'], ['g1_l75_c', 'g1_l50_b'], ['g1_l40_b', 'g1_l55_c'], ['g3_l40_b', 'g3_l80_c'], ['g1_l40_c', 'g1_l75_a'], ['g5_l80_a', 'g5_l75_c'], ['g4_l50_c', 'g4_l80_b'], ['g4_l55_c', 'g4_l65_a'], ['g4_l65_b', 'g4_l40_a'], ['g5_l55_c', 'g5_l70_a'], ['g4_l80_b', 'g4_l45_a'], ['g3_l80_a', 'g3_l45_b'], ['g4_l80_b', 'g4_l40_a']]","[1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 1, 1]","[2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 1]",3,"[12.166, 17.378, 4.742, 6.807, 8.136, 4.574, 23.286, 8.42, 5.696, 4.011, 3.663, 4.937, 4.52, 9.975, 3.23, 3.577, 2.948, 6.313, 2.663, 4.742, 9.639, 3.431, 4.318, 16.897, 9.861, 4.52, 3.723, 5.852, 10.076, 4.114, 3.227, 3.318, 17.198, 3.582, 3.654, 4.935, 4.27, 5.198, 3.579, 3.227, 3.521, 6.79, 4.149, 5.549, 3.233]",When the pattern appeared to be more symmetrical ,2,2,3,3,2,1,660eb2e15fed38effda803cf,2024-05-27 13:51:41,2024-05-27 14:08:03,"[2, 2, 1, 3, 3, 3, 2, 1, 1, 1, 3, 3, 3, 2, 1, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 1, 2, 3, 1, 1, 3, 1, 3, 3, 3, 1, 3, 3, 1, 3, 1, 1, 1]","[0, 0, 25, 5, 40, 30, 0, 5, 10, 15, 5, 15, 30, 0, 20, 10, 35, 20, 35, 20, 15, 40, 30, 20, 20, 10, 10, 25, 0, 5, 40, 30, 25, 25, 15, 40, 35, 5, 30, 10, 25, 15, 35, 35, 40]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
2,"[['g2_l75_a', 'g2_l60_c'], ['g1_l55_c', 'g1_l65_b'], ['g4_l75_c', 'g4_l45_a'], ['g1_l65_b', 'g1_l50_c'], ['g2_l50_a', 'g2_l70_b'], ['g3_l40_b', 'g3_l55_a'], ['g5_l80_c', 'g5_l45_a'], ['g3_l50_b', 'g3_l75_a'], ['g5_l45_c', 'g5_l65_a'], ['g2_l40_b', 'g2_l70_c'], ['g1_l50_b', 'g1_l70_a'], ['g3_l50_b', 'g3_l40_c'], ['g1_l80_b', 'g1_l50_a'], ['g4_l45_b', 'g4_l65_c'], ['g1_l80_b', 'g1_l55_c'], ['g5_l40_b', 'g5_l70_a'], ['g4_l50_a', 'g4_l75_c'], ['g4_l65_a', 'g4_l80_b'], ['g5_l50_b', 'g5_l50_c'], ['g2_l65_a', 'g2_l70_c'], ['g5_l65_c', 'g5_l60_a'], ['g2_l65_b', 'g2_l65_a'], ['g5_l75_b', 'g5_l50_a'], ['g2_l55_a', 'g2_l45_c'], ['g5_l60_a', 'g5_l45_b'], ['g2_l40_c', 'g2_l80_b'], ['g3_l45_a', 'g3_l65_c'], ['g1_l50_c', 'g1_l50_b'], ['g4_l75_b', 'g4_l40_c'], ['g1_l70_a', 'g1_l75_c'], ['g3_l65_c', 'g3_l60_b'], ['g3_l40_b', 'g3_l70_a'], ['g5_l70_c', 'g5_l80_a'], ['g4_l80_a', 'g4_l40_c'], ['g2_l80_c', 'g2_l45_a'], ['g4_l80_c', 'g4_l70_b'], ['g3_l40_b', 'g3_l40_c'], ['g4_l50_c', 'g4_l45_a'], ['g3_l80_a', 'g3_l40_b'], ['g2_l40_b', 'g2_l65_a'], ['g1_l80_a', 'g1_l40_b'], ['g5_l80_a', 'g5_l40_c'], ['g1_l80_c', 'g1_l45_a'], ['g3_l80_b', 'g3_l45_c'], ['g4_l65_b', 'g4_l65_c']]","[1, 2, 1, 3, 3, 2, 1, 2, 2, 3, 3, 2, 1, 3, 1, 1, 3, 3, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 3, 2, 2, 3, 1, 1, 1, 2, 3]","[2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1]",4,"[5.442, 8.794, 4.834, 5.013, 5.034, 4.296, 4.026, 6.977, 4.15, 3.166, 6.924, 6.726, 2.595, 4.568, 2.532, 2.591, 4.041, 3.563, 2.73, 8.079, 94.906, 3.499, 2.698, 3.532, 4.325, 2.687, 4.101, 1.986, 3.097, 13.111, 29.132, 5.315, 4.343, 3.228, 6.564, 3.694, 5.074, 3.062, 24.674, 2.942, 2.349, 7.261, 2.407, 2.738, 6.934]",i found it hard to use one strategy ,3,2,4,2,1,1,65b8b9cd232670e12813e853,2024-05-27 13:59:20,2024-05-27 14:10:46,"[1, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 1, 3, 3, 3, 2, 3, 1, 2, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2]","[15, 10, 30, 15, 20, 15, 35, 25, 20, 30, 20, 10, 30, 20, 25, 30, 25, 15, 0, 5, 5, 0, 25, 10, 15, 40, 20, 0, 35, 5, 5, 30, 10, 40, 35, 10, 0, 5, 40, 25, 40, 40, 35, 35, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]"
3,"[['g3_l75_a', 'g3_l75_c'], ['g2_l80_c', 'g2_l40_b'], ['g3_l80_c', 'g3_l60_a'], ['g4_l40_b', 'g4_l55_c'], ['g3_l80_a', 'g3_l45_b'], ['g2_l75_b', 'g2_l45_c'], ['g5_l80_b', 'g5_l60_c'], ['g4_l45_c', 'g4_l80_b'], ['g2_l65_a', 'g2_l65_c'], ['g5_l55_b', 'g5_l45_a'], ['g1_l70_b', 'g1_l80_a'], ['g1_l40_a', 'g1_l40_b'], ['g3_l70_b', 'g3_l40_a'], ['g2_l50_b', 'g2_l65_c'], ['g2_l55_c', 'g2_l45_b'], ['g4_l75_c', 'g4_l45_a'], ['g2_l55_b', 'g2_l50_a'], ['g3_l70_c', 'g3_l55_a'], ['g3_l55_b', 'g3_l65_a'], ['g5_l40_b', 'g5_l65_a'], ['g1_l45_b', 'g1_l65_a'], ['g5_l45_a', 'g5_l50_b'], ['g4_l40_b', 'g4_l80_c'], ['g2_l80_c', 'g2_l55_a'], ['g3_l65_a', 'g3_l40_b'], ['g5_l40_b', 'g5_l75_a'], ['g1_l65_a', 'g1_l60_b'], ['g5_l55_a', 'g5_l55_b'], ['g4_l60_b', 'g4_l60_c'], ['g1_l70_c', 'g1_l45_b'], ['g5_l75_c', 'g5_l45_b'], ['g1_l65_a', 'g1_l50_b'], ['g4_l80_b', 'g4_l75_c'], ['g2_l70_c', 'g2_l50_b'], ['g4_l45_c', 'g4_l65_b'], ['g4_l65_b', 'g4_l55_a'], ['g4_l65_c', 'g4_l40_b'], ['g3_l40_c', 'g3_l80_b'], ['g1_l50_c', 'g1_l80_a'], ['g2_l45_c', 'g2_l80_a'], ['g5_l40_b', 'g5_l80_c'], ['g1_l45_b', 'g1_l80_c'], ['g1_l40_c', 'g1_l80_a'], ['g3_l65_c', 'g3_l70_a'], ['g5_l50_a', 'g5_l65_b']]","[2, 1, 1, 2, 1, 1, 1, 3, 2, 2, 1, 2, 3, 3, 1, 1, 2, 1, 2, 1, 3, 2, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3]","[1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",2,"[9.595, 6.472, 4.383, 12.731, 4.705, 4.306, 5.269, 4.35, 12.812, 16.035, 3.767, 11.645, 7.305, 4.094, 3.974, 4.907, 3.279, 3.246, 5.641, 21.861, 3.569, 13.372, 2.678, 6.402, 5.793, 2.397, 4.025, 7.486, 12.793, 2.54, 3.453, 5.364, 2.712, 3.936, 4.908, 2.781, 6.7, 2.831, 6.192, 5.203, 2.059, 2.915, 5.223, 8.22, 2.912]",I looked for consistency between the nodes i.e. similar lengths between them all.,2,2,4,3,1,1,63256d20df6b6b817e5211a6,2024-05-27 15:55:25,2024-05-27 16:05:39,"[2, 1, 1, 3, 1, 1, 1, 3, 2, 1, 3, 2, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3]","[0, 40, 20, 15, 35, 30, 20, 35, 0, 10, 10, 0, 30, 15, 10, 30, 5, 15, 10, 25, 20, 5, 40, 25, 25, 35, 5, 0, 0, 25, 30, 15, 5, 20, 20, 10, 25, 40, 30, 35, 40, 35, 40, 5, 15]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
4,"[['g1_l55_b', 'g1_l75_a'], ['g3_l40_b', 'g3_l70_a'], ['g2_l40_a', 'g2_l50_c'], ['g4_l40_a', 'g4_l65_c'], ['g2_l45_b', 'g2_l65_a'], ['g1_l65_b', 'g1_l40_a'], ['g2_l45_a', 'g2_l70_b'], ['g3_l75_c', 'g3_l75_b'], ['g2_l45_a', 'g2_l50_b'], ['g2_l80_c', 'g2_l50_a'], ['g5_l65_a', 'g5_l55_c'], ['g1_l60_c', 'g1_l55_b'], ['g4_l40_a', 'g4_l80_b'], ['g5_l70_b', 'g5_l50_c'], ['g5_l65_a', 'g5_l70_c'], ['g3_l80_a', 'g3_l40_b'], ['g4_l55_a', 'g4_l70_b'], ['g2_l40_a', 'g2_l40_b'], ['g1_l80_b', 'g1_l40_a'], ['g3_l40_c', 'g3_l65_a'], ['g5_l75_c', 'g5_l50_a'], ['g2_l70_b', 'g2_l55_a'], ['g3_l80_a', 'g3_l45_b'], ['g5_l80_a', 'g5_l40_b'], ['g1_l50_c', 'g1_l65_a'], ['g5_l40_a', 'g5_l70_c'], ['g1_l55_a', 'g1_l65_c'], ['g4_l80_a', 'g4_l50_b'], ['g3_l80_c', 'g3_l60_a'], ['g2_l45_c', 'g2_l80_b'], ['g1_l80_c', 'g1_l50_b'], ['g1_l40_a', 'g1_l40_b'], ['g3_l80_c', 'g3_l65_b'], ['g4_l65_a', 'g4_l60_b'], ['g5_l50_a', 'g5_l65_b'], ['g4_l60_b', 'g4_l40_c'], ['g3_l55_a', 'g3_l65_c'], ['g4_l50_c', 'g4_l60_a'], ['g4_l80_a', 'g4_l45_c'], ['g1_l40_c', 'g1_l75_a'], ['g4_l55_b', 'g4_l55_a'], ['g5_l75_b', 'g5_l40_c'], ['g3_l40_b', 'g3_l45_c'], ['g5_l80_b', 'g5_l80_a'], ['g2_l40_b', 'g2_l80_a']]","[3, 3, 1, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 1, 3, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 3, 3, 1, 2, 3, 1, 3, 1, 1, 3, 3, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2,"[4.107, 7.348, 6.689, 4.187, 2.882, 6.767, 8.118, 3.143, 8.861, 7.553, 4.161, 4.518, 3.019, 3.817, 5.536, 6.565, 2.816, 4.959, 3.414, 3.74, 2.902, 3.4, 3.021, 4.134, 3.062, 3.528, 6.269, 6.414, 3.742, 4.304, 4.108, 5.13, 2.727, 7.182, 4.958, 7.704, 5.405, 3.833, 2.596, 3.996, 7.487, 3.988, 3.869, 6.223, 4.156]",looked for the longest lines,2,4,2,3,1,1,5a68cddb31b87a0001c75534,2024-05-27 15:58:32,2024-05-27 16:07:53,"[3, 3, 3, 3, 3, 1, 3, 2, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 1, 3, 1, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 2, 1, 1, 3, 1, 3, 3, 1, 3, 2, 1, 3, 2, 3]","[20, 30, 10, 25, 20, 25, 25, 0, 5, 30, 10, 5, 40, 20, 5, 40, 15, 0, 40, 25, 25, 15, 35, 40, 15, 30, 10, 30, 20, 35, 30, 0, 15, 5, 15, 20, 10, 10, 35, 35, 0, 35, 5, 0, 40]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]"
5,"[['g4_l80_c', 'g4_l80_a'], ['g2_l80_a', 'g2_l50_c'], ['g2_l45_c', 'g2_l45_a'], ['g3_l80_b', 'g3_l40_a'], ['g3_l60_a', 'g3_l70_b'], ['g1_l70_c', 'g1_l45_a'], ['g3_l50_c', 'g3_l50_b'], ['g5_l45_c', 'g5_l60_a'], ['g3_l65_a', 'g3_l60_c'], ['g1_l45_b', 'g1_l40_c'], ['g1_l50_a', 'g1_l60_b'], ['g5_l40_c', 'g5_l75_a'], ['g4_l45_b', 'g4_l75_c'], ['g4_l65_b', 'g4_l40_c'], ['g4_l40_a', 'g4_l75_c'], ['g2_l55_b', 'g2_l70_a'], ['g4_l70_a', 'g4_l50_b'], ['g4_l50_c', 'g4_l60_a'], ['g2_l45_b', 'g2_l55_a'], ['g3_l65_c', 'g3_l45_a'], ['g4_l40_a', 'g4_l80_c'], ['g5_l75_b', 'g5_l50_c'], ['g5_l70_b', 'g5_l65_a'], ['g3_l80_c', 'g3_l55_b'], ['g2_l80_c', 'g2_l40_b'], ['g1_l70_b', 'g1_l55_a'], ['g1_l40_c', 'g1_l80_a'], ['g1_l60_a', 'g1_l80_b'], ['g5_l75_a', 'g5_l45_b'], ['g1_l40_b', 'g1_l75_a'], ['g4_l55_b', 'g4_l50_a'], ['g5_l80_a', 'g5_l80_c'], ['g3_l60_a', 'g3_l75_c'], ['g1_l60_c', 'g1_l60_a'], ['g3_l70_b', 'g3_l40_c'], ['g5_l70_b', 'g5_l80_c'], ['g2_l75_c', 'g2_l80_a'], ['g5_l80_b', 'g5_l40_a'], ['g2_l80_b', 'g2_l55_a'], ['g2_l60_b', 'g2_l40_c'], ['g5_l75_c', 'g5_l55_a'], ['g1_l40_b', 'g1_l70_c'], ['g2_l80_b', 'g2_l45_c'], ['g4_l70_c', 'g4_l55_a'], ['g3_l45_c', 'g3_l80_b']]","[3, 3, 1, 1, 3, 1, 3, 1, 1, 1, 3, 3, 3, 1, 3, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 3, 1, 1, 2, 1, 3, 1, 2, 3]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1]",4,"[3.349, 4.447, 5.616, 4.213, 6.389, 4.564, 11.004, 4.1, 2.796, 17.529, 3.787, 2.345, 2.187, 8.616, 2.546, 3.303, 5.093, 3.524, 2.304, 8.421, 2.489, 4.858, 10.235, 3.811, 2.982, 3.77, 2.516, 2.43, 6.379, 32.769, 3.511, 5.272, 2.104, 5.228, 2.107, 2.034, 4.435, 2.088, 8.389, 2.207, 1.835, 17.752, 1.897, 1.846, 2.311]",just what appeared visually stressful. the more acute angles = more stress,3,3,3,2,1,1,65c15099d396af7b640450e7,2024-05-27 15:59:17,2024-05-27 16:09:05,"[2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 3, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 2, 3, 2, 1, 3, 3, 1, 1, 1, 1, 3, 1, 1, 3]","[0, 30, 0, 40, 10, 25, 0, 15, 5, 5, 10, 35, 30, 25, 35, 15, 20, 10, 10, 20, 40, 25, 5, 25, 40, 15, 40, 20, 30, 35, 5, 0, 15, 0, 30, 10, 5, 40, 25, 20, 20, 30, 35, 15, 35]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
6,"[['g2_l75_c', 'g2_l40_a'], ['g5_l50_c', 'g5_l55_a'], ['g1_l50_b', 'g1_l80_a'], ['g3_l40_a', 'g3_l65_b'], ['g5_l40_a', 'g5_l70_c'], ['g2_l50_c', 'g2_l55_b'], ['g4_l55_a', 'g4_l60_b'], ['g1_l50_b', 'g1_l75_a'], ['g5_l45_c', 'g5_l80_b'], ['g3_l60_c', 'g3_l60_b'], ['g4_l65_b', 'g4_l80_a'], ['g3_l70_a', 'g3_l75_b'], ['g2_l80_a', 'g2_l40_b'], ['g5_l75_a', 'g5_l50_b'], ['g4_l70_c', 'g4_l60_b'], ['g3_l75_a', 'g3_l40_c'], ['g5_l50_c', 'g5_l50_a'], ['g1_l50_c', 'g1_l45_b'], ['g4_l80_c', 'g4_l45_a'], ['g3_l50_a', 'g3_l40_c'], ['g4_l80_a', 'g4_l40_b'], ['g4_l75_c', 'g4_l50_b'], ['g1_l80_c', 'g1_l45_b'], ['g2_l80_b', 'g2_l80_a'], ['g3_l65_c', 'g3_l45_b'], ['g3_l80_a', 'g3_l50_c'], ['g2_l80_b', 'g2_l60_a'], ['g4_l55_b', 'g4_l55_c'], ['g2_l80_c', 'g2_l50_a'], ['g3_l55_c', 'g3_l70_b'], ['g1_l55_c', 'g1_l55_a'], ['g5_l60_a', 'g5_l40_b'], ['g1_l45_a', 'g1_l60_b'], ['g2_l60_c', 'g2_l70_a'], ['g1_l80_b', 'g1_l40_a'], ['g3_l40_b', 'g3_l80_a'], ['g5_l70_c', 'g5_l55_a'], ['g5_l70_c', 'g5_l80_b'], ['g5_l80_b', 'g5_l40_c'], ['g1_l65_a', 'g1_l75_b'], ['g1_l55_a', 'g1_l75_b'], ['g4_l50_b', 'g4_l80_c'], ['g4_l60_b', 'g4_l40_a'], ['g2_l40_c', 'g2_l65_b'], ['g2_l55_a', 'g2_l40_c']]","[3, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3, 2, 1, 3, 2, 1, 3, 1, 3, 1, 1, 3, 3, 1, 3, 3]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3,"[8.098, 5.307, 5.062, 4.194, 7.018, 3.812, 3.644, 3.789, 2.305, 7.737, 2.253, 5.492, 2.294, 12.476, 4.654, 5.826, 2.172, 3.147, 3.278, 1.992, 1.648, 2.158, 4.974, 1.738, 2.52, 2.106, 4.647, 2.158, 2.627, 6.873, 3.245, 5.191, 2.204, 2.112, 2.039, 2.221, 1.768, 2.36, 2.006, 2.526, 2.376, 2.079, 3.07, 2.057, 1.842]","if the lines looked messy, it had more stress",2,3,4,1,1,1,63d0b9ae1a5061eb871a340e,2024-05-27 16:02:13,2024-05-27 16:10:45,"[1, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 2, 1, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 1, 3, 1]","[35, 5, 30, 25, 30, 5, 5, 25, 35, 0, 15, 5, 40, 25, 10, 35, 0, 5, 35, 10, 40, 25, 35, 0, 20, 30, 20, 0, 30, 15, 0, 20, 15, 10, 40, 40, 15, 10, 40, 10, 20, 30, 20, 25, 15]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]"
